Accident_Id;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202200002728;17;9;2022;10:35;1;87;87107;2;3;1;1;Rue de l'Emetteur;45.929263;1.165908
202200002733;16;9;2022;21:25;3;66;66189;1;4;6;3;;42.656023;2.92599
202200002744;5;7;2022;19:30;5;973;97311;2;1;1;3;Route Saint Maurice;5.4844645363;-54.0281935036
202200002751;5;7;2022;18:30;1;13;13064;1;3;1;3;D99;43.787167;4.945521
202200002762;5;7;2022;15:45;1;69;69121;2;1;1;3;33 Chemin de Vavre;45.855647;4.69262
202200002772;6;7;2022;21:00;1;59;59106;2;6;1;3;Rue Felix Dehau;50.576826;3.194141
202200002814;1;7;2022;18:37;1;87;87085;2;1;1;3;LECLERC (AVENUE DU GENERAL);45.84792;1.26202
202200002817;4;7;2022;17:55;1;81;81065;2;1;1;6;ALBERT 1° (AV);43.59603;2.2261
202200002830;1;7;2022;22:00;5;67;67482;2;3;1;3;SENGENWALD (RUE);48.57755;7.75313
202200002846;1;7;2022;14:15;1;44;44184;2;1;1;2;Route de Saint-Marc;47.254;-2.26031
202200002847;4;7;2022;22:50;5;44;44190;2;1;1;3;RUE DE LA FONTAINE;47.203549;-1.490363
202200002848;4;7;2022;12:40;1;35;35238;2;1;1;2;ROBINOT DE ST-CYR (QUAI);48.10457;-1.71898
202200002851;4;7;2022;21:25;5;33;33063;2;8;1;3;Rue Sainte-Catherine;44.8375962478;-0.5737969279
202200002874;4;7;2022;07:30;1;75;75113;2;4;1;3;RUE DE LA GLACIERE;48.831712;2.344375
202200002879;4;7;2022;16:30;1;75;75102;2;2;1;3;BOULEVARD DE SEBASTOPOL;48.867031;2.352974
202200002880;4;7;2022;10:42;1;94;94081;2;1;1;3;PRESIDENT SALVADOR ALLENDE (AV DU);48.795863;2.411049
202200002891;1;7;2022;19:20;1;92;92046;2;1;1;6;CAMELINAT;48.8130514636;2.2985630706
202200002892;4;7;2022;09:50;1;92;92073;2;6;1;3;BOMBIGER (RUE DU DOCTEUR MARC);48.8616337394;2.2123766541
202200002903;4;7;2022;08:20;1;92;92026;2;3;1;3;BEZONS  (DE 01 A 22);48.8950580134;2.2500520348
202200002914;30;6;2022;08:50;1;84;84029;1;6;1;2;D43;44.157305;4.863757
202200002922;2;8;2022;19:15;1;34;34042;1;1;1;2;D4;43.882895;3.70306
202200002927;8;8;2022;10:55;1;65;65059;1;1;1;7;Route du Col de Tourmalet;42.92422;0.203311
202200002930;6;8;2022;11:55;1;17;17164;2;1;1;3;23 Route de Chez Boret;45.762138;-0.614204
202200002973;6;8;2022;09:30;1;54;54547;2;1;1;6;FRERE (RUE DU GENERAL);48.663009;6.16819
202200002975;5;8;2022;20:01;1;49;49246;2;1;1;7;GALLIENI AVENUE;47.43434;-0.52617
202200002982;6;8;2022;15:25;1;33;33529;2;3;1;3;OCEAN (BD DE L');44.62249;-1.20184
202200002986;5;8;2022;12:00;1;29;29019;2;3;1;2;rue Yves Collet;48.392292;-4.479707
202200002993;5;8;2022;18:45;1;10;10297;2;3;1;3;MICHEL BERGER (RUE);48.3200657884;4.103795886
202200002999;6;8;2022;05:30;5;75;75116;2;1;1;2;PONT DE SURESNES;48.866675;2.230247
202200003000;6;8;2022;22:15;5;75;75115;2;7;1;3;QUAI DE GRENELLE;48.849152;2.281896
202200003007;5;8;2022;05:05;5;75;75103;2;2;2;3;RUE DE TURBIGO;48.86546;2.356118
202200003037;6;8;2022;18:19;1;61;61483;1;1;1;3;le grand gué;48.581608;-0.429819
202200003041;3;8;2022;08:00;1;39;39189;2;3;7;2;4 Rue de l’Abergement;47.075317;5.408165
202200003055;7;8;2022;19:00;1;16;16104;2;1;1;6;Chemin de Montigne;46.023204;0.224264
202200003059;7;8;2022;10:45;1;85;85254;1;1;1;2;RD27;46.82918;-0.760079
202200003076;7;8;2022;07:45;1;2B;2B148;1;1;1;3;Brancale;42.536971;9.472522
202200003080;6;8;2022;22:50;5;67;67237;2;1;1;3;106 Rue du Lieutenant de Bettignies;48.674877;7.847672
202200003083;7;8;2022;08:30;1;57;57260;1;1;1;2;D81 SENS ROUHLING -> GROSBLIEDERSTROFF;49.144141;7.0151461
202200003147;3;6;2022;06:30;2;974;97407;2;2;1;3;LASSERVE ALEXANDRE(RUE);-20.93672;55.29095
202200003151;1;6;2022;07:20;1;974;97407;2;2;1;5;SANS SOUCIS(RUE);-20.94923;55.29395
202200003163;27;4;2022;08:15;1;72;72181;2;2;1;6;QUERU COLONEL ENTRE ST-AUBIN ET DEGRE;48.015;0.18284
202200003203;3;6;2022;14:45;1;69;69385;2;3;1;3;Rue des Farges;45.75608;4.8191
202200003215;25;11;2022;17:00;2;33;33029;2;6;1;3;Avenue du Médoc;44.614049;-0.777224
202200003218;1;5;2022;18:50;1;50;50129;2;1;1;6;Rue de l’Hotel Giffard;49.65119;-1.57885
202200003244;17;5;2022;18:00;1;95;95555;2;1;1;3;RD 14;48.966661;2.276363
202200003246;2;5;2022;07:15;1;37;37195;2;3;1;3;;47.37576;0.64389
202200003249;17;5;2022;19:36;1;91;91645;2;6;7;3;VALLEE DE LA BIEVRES (VOIE DE LA);48.73608;2.23833
202200003252;24;11;2022;10:35;1;75;75119;2;1;1;3;AVENUE JEAN JAURES;48.884413;2.376445
202200003254;23;11;2022;16:45;1;75;75117;2;2;1;3;RUE DE COURCELLES;48.883321;2.298945
202200003259;3;6;2022;20:20;1;91;91421;2;1;1;3;NARCISSES (ALLEE DES);48.70239;2.44098
202200003263;24;11;2022;06:05;5;75;75115;2;2;1;1;RUE DE LA CONVENTION;48.8372207146;2.2964309156
202200003268;24;11;2022;12:50;1;75;75114;2;2;1;3;BOULEVARD JOURDAN;48.822235;2.33039
202200003271;23;11;2022;23:11;5;75;75110;2;2;1;3;RUE DU FAUBOURG SAINT MARTIN;48.8811;2.365161
202200003274;23;11;2022;16:55;1;75;75107;2;2;1;6;BOULEVARD RASPAIL;48.853356;2.326415
202200003278;28;4;2022;15:35;1;16;16102;2;2;1;3;MONTESQUIEU (RUE);45.68078;-0.33588
202200003282;24;11;2022;16:00;1;75;75104;2;4;1;6;RUE DE RIVOLI;48.855074;2.361632
202200003284;24;11;2022;08:50;1;75;75104;2;3;1;2;VOIE GEORGES POMPIDOU;48.855835;2.350845
202200003294;22;3;2022;09:45;1;85;85018;2;1;1;7;Rue Henri Geoffroy;46.911413;-2.035979
202200003328;2;5;2022;13:18;1;75;75105;2;2;1;6;RUE SAINT JACQUES;48.842109;2.341301
202200003329;24;11;2022;08:20;1;93;93051;2;3;1;3;Avenue du Marechal Joffre / Rue du Clos;48.84388;2.55442
202200003338;28;5;2022;10:30;1;78;78224;1;1;1;2;CD 161;48.85874;2.06561
202200003340;2;5;2022;14:10;1;75;75111;2;3;1;3;BOULEVARD VOLTAIRE;48.860685;2.375299
202200003351;24;11;2022;14:35;1;92;92049;2;4;1;3;JAURES AVENUE JEAN N°53 A FIN;48.8127012305;2.3053302169
202200003355;20;3;2022;11:10;1;17;17039;1;1;1;3;D134;45.525397;-0.547643
202200003394;4;5;2022;13:20;1;54;54192;1;2;7;3;D112;48.5477794433;6.3009703154
202200003400;24;11;2022;10:30;1;91;91435;2;1;1;7;Route de Saintry;48.572832;2.491009
202200003403;25;11;2022;10:10;1;56;56061;2;1;1;3;6 rue de la liberté;47.766863;-2.13735044
202200003410;3;5;2022;16:15;1;10;10003;2;1;1;1;Rue Pierre Brossolette;48.223093;3.73356
202200003413;3;6;2022;18:15;1;76;76231;2;1;2;3;Rue du Général de Gaulle;49.285753737;1.0111096501
202200003427;22;3;2022;08:30;1;69;69276;2;6;1;3;Rue des Naives;45.67654;4.87043
202200003436;4;6;2022;17:10;1;72;72181;2;6;1;3;ALLONNES MOULIN ST GEORGES (RUE D');47.9768109949;0.1694977281
202200003437;25;11;2022;16:15;1;14;14735;2;1;1;2;D253A;49.033086;-0.088665
202200003441;25;11;2022;15:30;1;14;14302;1;3;7;3;D275;49.289775;0.078691
202200003449;23;11;2022;18:20;3;16;16135;1;4;1;2;D6;45.650148;0.531828
202200003453;24;11;2022;12:24;1;04;04209;2;3;1;3;D4085 / Cour Melchior Donnet;44.200307;5.943711
202200003466;23;11;2022;14:47;1;67;67506;1;1;1;2;chemin de strasbourg;48.667654;7.764201
202200003480;17;3;2022;17:00;1;67;67482;2;3;1;3;PALERME (RUE DE);48.57563;7.7637
202200003489;21;3;2022;09:00;1;64;64445;1;1;1;3;Avenue du Loup;43.3191441769;-0.3491860628
202200003496;2;6;2022;01:03;5;67;67482;2;3;1;3;LONDRES (RUE DE);48.57859;7.77211
202200003498;22;3;2022;14:00;1;57;57537;2;1;1;1;PRINCIPALE (RUE);49.21779;6.85925
202200003500;1;6;2022;15:30;1;67;67482;2;3;1;3;VIRGILE (RUE);48.5824;7.70749
202200003506;1;6;2022;15:35;1;66;66136;2;1;1;2;;42.7197586491;2.8865987062
202200003518;22;3;2022;14:59;1;51;51454;2;6;1;3;Rond-Point de l'Ordre National du Mérite;49.2422075601;4.0245848894
202200003528;2;6;2022;08:05;1;64;64445;2;6;1;3;LEON BLUM;43.32033;-0.32744
202200003532;21;3;2022;16:53;1;49;49007;2;2;1;3;BEAUREPAIRE;47.47452;-0.56034
202200003567;24;5;2022;13:25;1;59;59009;2;2;1;1;HARMONIE, rue de l';50.60521;3.15085
202200003575;7;11;2022;17:15;1;43;43137;1;1;7;2;Malfrayt;45.306043;4.182745
202200003588;21;3;2022;16:50;1;33;33281;2;1;1;3;Avenue Marcel Dassault;44.84808;-0.68525
202200003591;1;6;2022;18:15;1;56;56121;2;2;1;1;HONORE D'ESTIENNE D'ORVES (RUE);47.73315;-3.37528
202200003597;16;11;2022;19:45;1;63;63113;2;1;1;6;COUBERTIN (RUE PIERRE DE);45.76867;3.08406
202200003603;27;12;2022;11:52;1;17;17224;2;6;1;3;rue des douves;45.868172;-0.323756
202200003609;8;8;2022;18:10;1;61;61169;2;1;1;7;;48.75283;-0.5347
202200003611;22;3;2022;06:30;2;27;27701;1;1;1;2;SAINT PIERRE (ROUTE DE);49.22724;1.18285
202200003615;10;11;2022;07:00;2;74;74010;2;1;5;6;AVENUE HENRI ZANAROLI;45.886603;6.101704
202200003616;22;3;2022;17:40;1;27;27229;2;1;1;2;LEPOUZE (RUE);49.02749;1.15546
202200003618;3;6;2022;14:50;1;51;51454;2;1;1;3;avenue Jean Jaurès;49.2582;4.04162
202200003630;4;11;2022;16:40;1;74;74305;2;6;1;3;MONTREAL (RUE DE);46.20484;6.28111
202200003632;21;3;2022;16:00;1;25;25462;2;1;1;3;STAND;46.89955;6.35156
202200003633;13;12;2022;13:31;1;11;11262;2;1;1;6;;43.1850583;2.9997088
202200003643;23;11;2022;06:50;1;973;97302;1;1;3;6;ROUTE NATIONALE 1;4.89852;-52.32717
202200003645;4;6;2022;09:40;1;50;50165;1;9;1;3;CHAMP DE COURSE (RUE DU);48.85926;-1.5746
202200003646;6;12;2022;17:15;2;60;60159;2;1;1;3;Rue Ferdinand de Lesseps;49.3977382691;2.7873655557
202200003678;24;9;2022;15:00;1;14;14685;1;3;8;3;D170;49.244393;-0.460359
202200003700;5;1;2022;15:20;1;59;59350;2;1;1;3;Rue de Turenne;50.6294062024;3.0363196135
202200003713;13;7;2022;20:00;1;45;45028;2;1;1;2;186 Rue de Chateaudun;47.799298;1.624743
202200003716;12;12;2022;18:15;4;26;26333;2;4;8;3;Rue du Port;45.178185;4.813205
202200003721;17;12;2022;17:30;2;987;98747;1;1;1;2;PK 58 devant la marina;-17.756;-148.736
202200003730;25;3;2022;16:30;1;971;97101;1;1;1;2;JEAN  IGNACE (RUE) ;16.25188;-61.51945
202200003745;18;11;2022;16:02;1;84;84035;2;1;1;5;CAMP-CR84 (CHEMIN DU);43.82981;5.05488
202200003747;22;3;2022;07:30;1;75;75105;2;5;1;3;AVENUE DES GOBELINS;48.8384715071;2.3507671058
202200003754;23;11;2022;19:25;5;77;77449;2;6;8;1;D345/D344;48.852;2.77857
202200003766;3;6;2022;11:35;1;37;37261;2;1;1;3;GRAMMONT (AVENUE DE);47.3790474155;0.6935676187
202200003775;3;12;2022;19:35;3;33;33229;2;1;2;6;Cassy;44.71451;-1.04398
202200003779;22;3;2022;15:20;1;75;75115;2;2;1;6;RUE DE LOURMEL;48.845656;2.287996
202200003799;21;3;2022;17:00;1;75;75114;2;5;1;2;RUE D ALESIA;48.83051;2.319291
202200003812;2;6;2022;17:45;1;35;35281;2;1;1;3;MENDES FRANCE (BD PIERRE);48.0969345047;-1.6931477934
202200003814;2;6;2022;16:25;1;35;35238;2;1;1;6;DUPONT DES LOGES;48.1080102777;-1.6668312997
202200003819;22;3;2022;08:50;1;75;75111;2;3;1;2;RUE DE CHARONNE;48.853819;2.381573
202200003820;27;12;2022;16:55;1;48;48095;2;3;1;7;ONZE NOVEMBRE (AVENUE DU);44.52855;3.47296
202200003825;24;11;2022;18:30;3;42;42189;2;4;8;3;Rue de la Chiorarie;45.43469;4.33678
202200003826;22;3;2022;07:45;1;75;75111;2;4;1;3;BOULEVARD VOLTAIRE;48.8528091074;2.3884776235
202200003832;4;6;2022;03:00;5;33;33063;2;2;1;3;Cours d’Alsace et Lorraine;44.83755;-0.57379
202200003838;29;4;2022;13:20;1;29;29232;2;6;1;3;Rue du Cosquer;48.001261;-4.110935
202200003840;2;6;2022;18:05;1;33;33318;2;1;1;3;Avenue de Magonty;44.79391;-0.70187
202200003848;4;6;2022;18:15;1;33;33009;2;1;1;7;MESTREZAT (BD);44.65471;-1.14644
202200003857;24;12;2022;18:16;3;82;82156;1;1;5;2;Route de Lavit;44.003095;0.989285
202200003877;31;10;2022;15:25;1;38;38442;1;1;1;7;Route du Col du Coq;45.2988;5.809793
202200003883;22;3;2022;10:59;1;92;92022;2;1;1;3;SALENGRO (AVENUE ROGER);48.8163323374;2.1945429146
202200003884;29;10;2022;10:00;1;38;38140;2;4;1;3;Avenue Ambroise Croizat;45.272191;5.887304
202200003894;21;3;2022;12:50;1;92;92049;2;1;1;3;PERI RUE GABRIEL N°1 A 35;48.8178247267;2.3235587776
202200003909;21;3;2022;20:10;5;92;92036;2;1;1;2;BAS ( RUE DES );48.9188219189;2.2907038629
202200003914;1;5;2022;17:54;1;75;75107;2;2;1;3;AVENUE DE BRETEUIL;48.851648;2.312537
202200003915;23;3;2022;08:00;1;22;22097;1;2;1;3;La Tombe;48.430023;-2.17842
202200003919;1;5;2022;04:00;5;75;75103;2;4;1;3;RUE DE TURBIGO;48.866841;2.361916
202200003976;22;3;2022;11:55;1;83;83051;1;4;1;1;D31;43.5186076381;6.2353527546
202200004052;22;3;2022;10:15;1;49;49023;1;1;1;7;Touche Ronde (jallais);47.227412;-0.809292
202200004084;18;10;2022;18:00;1;75;75104;2;3;1;6;RUE SAINT ANTOINE;48.853707;2.36565
202200004085;18;10;2022;19:15;4;94;94081;2;1;1;3;PORT A L ANGLAIS NELSON MANDELA (PONT DU;48.79659;2.41756
202200004092;18;10;2022;15:28;1;93;93007;2;3;8;1;Rue Maurice Audin;48.9457982798;2.4526644301
202200004107;12;10;2022;16:45;1;22;22249;1;2;1;3;Ty Person;48.461326;-3.26825
202200004110;18;10;2022;18:30;2;15;15192;1;1;7;2;N122;45.076097;2.725044
202200004119;18;10;2022;09:25;1;40;40224;2;3;1;2;357 Avenue du Général de Gaulle;43.546266;-1.11169
202200004126;19;10;2022;18:30;1;85;85160;2;1;1;7;RD36 ;46.592199;-1.404351
202200004129;5;9;2022;18:40;1;29;29076;1;2;2;3;Lieu Dit Kerivod;48.461518;-4.524704
202200004130;19;10;2022;11:20;1;30;30138;1;1;1;3;Voie Verte (Piste cyclable);43.817189;4.254348
202200004139;17;9;2022;15:00;1;64;64419;2;1;1;2;2 D817;43.26955;-0.199122
202200004143;17;9;2022;11:40;1;88;88116;1;1;1;3;Travexin;47.950932;6.827874
202200004149;17;9;2022;14:00;1;24;24091;1;1;1;1;Le Sireyjol;44.787013;1.18279
202200004159;19;10;2022;14:40;1;54;54397;2;1;1;3;Rue de la Paix;48.614282;6.1057537802
202200004176;8;9;2022;14:30;1;27;27329;2;1;1;3;16 Rue de Castenay;49.18988;1.46749
202200004223;14;7;2022;11:15;1;74;74063;2;1;1;1;Route du Linga;46.261591;6.837827
202200004225;10;7;2022;18:00;1;74;74250;1;1;1;2;D27;46.050733;6.365869
202200004226;12;9;2022;17:30;1;69;69149;2;3;1;1;52 Rue Louis Aulagne;45.71145;4.81641
202200004229;2;7;2022;13:05;1;74;74096;1;1;1;7;D41a;46.063375;6.111081
202200004234;15;9;2022;21:55;5;95;95680;2;2;1;3;Rue de la République;49.00151;2.38468
202200004250;11;9;2022;16:30;1;83;83129;2;1;7;3;SOLVIOU (CORNICHE DE);43.105459;5.813608
202200004254;17;10;2022;18:45;2;69;69382;2;1;1;3;20 Place Antonin Poncet;45.7558826413;4.8351028562
202200004287;16;10;2022;11:40;1;76;76341;2;1;1;7;FRIEDRICH ENGELS;49.51256;0.19192
202200004288;15;9;2022;08:45;1;60;60057;2;1;1;3;Av du Pdt J Fitzgerald Kennedy;49.429823;2.093537
202200004294;17;10;2022;08:20;1;69;69266;2;2;7;1;Rue Antonin Perrin;45.75808;4.8852
202200004298;17;10;2022;09:50;1;66;66136;2;1;1;3;;42.68756;2.87213
202200004317;15;9;2022;08:30;1;33;33192;2;6;1;3;Route de Léognan;44.76132;-0.61258
202200004318;16;10;2022;15:10;1;56;56083;2;6;2;3;33 Rue de la Liberté;47.81067;-3.27362
202200004321;15;9;2022;08:25;1;31;31555;2;9;1;3;BD LASCROSSES;43.60884;1.42982
202200004323;17;10;2022;15:25;1;54;54547;2;3;1;3;LUDWIGSHAFEN (RUE DE);48.6617467517;6.178047359
202200004328;17;10;2022;12:30;1;51;51454;2;2;1;3;rue de Courlancy;49.24563;4.01778
202200004348;15;9;2022;17:25;1;06;06088;2;3;1;2;DUNANT (AV. HENRI);43.72364;7.26606
202200004351;17;10;2022;17:10;1;26;26058;2;6;1;3;GAY-LUSSAC RUE;44.941056;4.893688
202200004358;12;10;2022;06:10;4;21;21231;2;3;1;3;VICTOR HUGO (AVENUE);47.326578;5.029532
202200004364;15;9;2022;11:10;1;75;75118;2;1;1;3;BOULEVARD NEY;48.897668;2.331619
202200004367;14;9;2022;08:00;1;75;75108;2;7;2;3;PLACE CHARLES DE GAULLE;48.874326;2.295439
202200004369;15;9;2022;08:50;1;75;75116;2;2;1;2;AVENUE DU MAHATMA GANDHI;48.875854;2.262204
202200004374;15;9;2022;15:10;1;75;75115;2;3;1;3;AVENUE DE LA MOTTE PICQUET;48.84926;2.298197
202200004375;14;9;2022;11:50;1;75;75115;2;2;1;2;RUE DE LA CONVENTION;48.839255;2.291966
202200004378;10;10;2022;18:05;1;83;83061;2;9;1;3;ROND-POINT DE PROVENCE;43.427;6.756
202200004379;15;9;2022;20:15;5;75;75112;2;2;1;3;AVENUE DE LA PORTE DE VINCENNES;48.846684;2.413822
202200004380;15;9;2022;19:20;2;75;75110;2;7;1;7;PLACE DE LA REPUBLIQUE;48.868488;2.362945
202200004390;15;9;2022;07:35;1;94;94018;2;1;1;3;Cheminement de l'Ancienne Ecluse;48.81814;2.40978
202200004405;15;9;2022;08:45;1;93;93029;2;3;1;3;Avenue Henri Barbusse / Rue Sacco et Vanzetti;48.9218253732;2.4554775437
202200004411;16;10;2022;11:50;1;33;33167;2;2;1;2;Rue Jules Guesde;44.83018;-0.52723
202200004413;15;9;2022;18:40;1;92;92049;2;1;1;7;REPUBLIQUE AVENUE DE LA N°1 A 79;48.818071;2.319349
202200004415;16;10;2022;08:45;1;33;33192;2;1;1;2;Cours du Général de Gaulle;44.77755;-0.61042
202200004425;15;9;2022;16:10;1;41;41045;2;1;1;6;Rue du Village Neuf;47.478;1.19001
202200004429;15;9;2022;18:00;1;59;59107;2;9;1;6;Rue Charles Pichon;51.068922;2.508949
202200004455;4;7;2022;15:50;1;61;61385;1;1;1;2;La Saillerie;48.799988;0.338354
202200004466;27;6;2022;19:30;2;45;45006;1;1;1;3;D15 PK 5 + 525;47.823197;1.859467
202200004482;4;7;2022;11:26;1;57;57209;2;1;1;7;Rue de Verdun;49.0667647049;6.5948923587
202200004484;5;7;2022;08:15;1;38;38188;2;3;1;3;chemin du villard et chemin du Platre;45.13693;5.79525
202200004488;4;7;2022;15:50;1;69;69112;2;6;1;3;Nouvelle Route;45.81721;4.664903
202200004496;5;7;2022;08:20;1;60;60639;1;9;1;3;D1001;49.453919;2.099177
202200004521;3;7;2022;21:05;1;69;69266;2;3;1;3;Rue des Bienvenus;45.77451;4.88459
202200004530;2;7;2022;17:45;1;45;45234;2;1;1;3;51bis Route d'Olivet;47.8816954169;1.9035353065
202200004546;3;7;2022;03:45;5;75;75120;2;1;1;6;RUE DES PYRENEES;48.862812;2.399928
202200004548;2;7;2022;09:45;1;75;75116;2;1;1;2;ROUTE DE SEVRES A NEUILLY;48.857228;2.237412
202200004551;2;7;2022;12:30;1;75;75107;2;1;1;1;QUAI BRANLY;48.859155;2.293403
202200004553;3;7;2022;20:50;1;93;93078;2;2;1;3;Avenue Georges Clémenceau / Avenue Charles de Gaulle;48.95829;2.55851
202200004558;2;7;2022;22:45;3;93;93027;2;1;1;3;Avenue Henri Barbusse;48.93008;2.38708
202200004560;3;7;2022;11:01;1;92;92076;2;1;1;7;RAYMOND POINCARE;48.8430288605;2.172819905
202200004568;3;7;2022;10:50;1;68;68173;1;4;7;3;Labaroche;48.095437;7.204006
202200004595;1;7;2022;12:34;1;64;64147;2;1;1;7;LE BOURG;43.459633;-1.329962
202200004602;3;7;2022;07:50;1;87;87064;1;3;1;3;D940;45.727379;1.754122
202200004605;4;7;2022;09:50;1;88;88306;1;1;1;2;D424;48.402234;7.018096
202200004616;3;7;2022;17:50;1;971;97106;2;4;1;1;Rue Maurice Selbonne;16.142279;-61.767256
202200004622;4;7;2022;15:30;1;71;71581;2;2;1;3;les augères;46.3487181844;4.028265126
202200004625;3;7;2022;17:30;1;68;68154;2;1;1;1;Avenue des Rives de l Ill;47.7768645962;7.3542167991
202200004633;3;7;2022;11:30;1;60;60138;2;2;1;3;Rue des Otages;49.220193;2.611163
202200004650;5;8;2022;14:40;1;74;74010;2;3;1;3;JEAN JAURES;45.90326;6.12779
202200004655;5;8;2022;07:30;1;64;64284;2;1;1;3;rue de l'artisanat;43.2927;-0.40412
202200004659;1;8;2022;19:00;1;62;62758;1;3;1;3;D341E1;50.72523;1.649288
202200004667;5;8;2022;10:15;1;47;47001;2;1;1;1;LECLERC (AV. DU GENERAL);44.19489;0.6127
202200004675;5;8;2022;11:45;1;35;35051;2;6;1;3;PARIS (RUE DE);48.1144037049;-1.6102722287
202200004681;5;8;2022;17:18;1;17;17415;2;1;1;6;LEMERCIER COURS;45.748729;-0.644129
202200004686;4;8;2022;08:44;1;10;10333;2;6;1;3;CHARLES BALTET (RUE);48.2821;4.0599
202200004695;5;8;2022;15:30;1;75;75116;2;3;1;3;AVENUE RAYMOND POINCARE;48.870851;2.285042
202200004724;6;8;2022;07:15;2;06;06161;2;1;1;7;Corniche des Maurettes;43.632891;7.125943
202200004755;18;11;2022;16:31;1;63;63113;2;1;1;2;PAULINES (AVENUE DES);45.77433;3.09396
202200004772;5;8;2022;17:00;1;40;40320;1;1;1;2;RD 651;43.916869;-0.532944
202200004777;23;11;2022;14:35;1;61;61001;2;9;1;6;L'ISLE ( RUE DE);48.426467;0.092437
202200004785;22;11;2022;18:35;5;56;56121;2;2;1;3;15 Boulevard maréchal Joseph Joffre;47.75227;-3.36298
202200004788;22;11;2022;12:20;1;56;56121;2;1;7;3;LAENNEC ( BD );47.75711;-3.35532
202200004811;20;10;2022;11:09;1;36;36044;2;6;1;3;1 Avenue Marcel Lemoine;46.814278746;1.6964837909
202200004825;23;11;2022;10:35;1;35;35238;2;1;1;2;BOUZAT (DOYEN ALBERT);48.12821;-1.63747
202200004830;23;11;2022;07:30;-1;32;32013;2;3;1;3;MARNE (AVENUE DE LA);43.64912;0.59613
202200004861;12;2;2022;16:50;1;94;94076;2;2;1;6;Rue Eugène Varlin;48.79366;2.36323
202200004870;12;2;2022;00:05;5;94;94041;2;1;1;6;PIERRE ET MARIE CURIE (R);48.81513;2.37526
202200004876;12;2;2022;06:10;5;94;94004;2;3;1;3;Avenue du Général Leclerc / Avenue Charles de Gaulle;48.75888;2.50046
202200004905;12;2;2022;13:40;1;92;92063;2;1;1;3;MICHELET (RUE);48.8844678103;2.1750775874
202200004907;3;8;2022;08:00;1;974;97407;2;1;1;3;BOUVET (AVENUE);-20.9524;55.2951
202200004913;4;8;2022;08:00;1;69;69387;2;2;1;3;Rue d'Anvers;45.75175;4.84549
202200004914;15;9;2022;11:20;1;95;95355;2;1;1;3;Rue de Paris;49.1544034643;1.7869600654
202200004928;21;11;2022;18:50;5;75;75113;2;1;1;3;RUE DE TOLBIAC;48.82576;2.349422
202200004935;31;7;2022;10:46;1;87;87085;2;3;1;7;CLEMENCEAU  (BOULEVARD GEORGES);45.85129;1.26656
202200004945;23;11;2022;10:45;1;75;75114;2;7;3;3;PLACE DENFERT ROCHEREAU;48.833697;2.33192
202200004964;3;8;2022;20:15;1;67;67267;2;1;1;1;Rue du Lac;48.56926;7.69822
202200004984;23;11;2022;13:00;1;93;93070;2;1;2;3;Boulevard Jean Jaurès;48.913564;2.335749
202200004999;13;2;2022;12:45;1;32;32307;2;1;1;3;Route d Auch;43.612991;0.588065
202200005048;11;2;2022;07:35;1;69;69383;2;2;2;3;Rue Duguesclin;45.75486;4.84993
202200005061;3;6;2022;15:15;1;27;27701;2;1;3;2;PARC (CH. DU) FALAISES A LACS;49.27298;1.21184
202200005068;24;11;2022;09:15;1;83;83035;1;6;1;3;D2;43.257003;5.750906
202200005088;23;11;2022;07:15;2;73;73213;1;3;1;3;D201;45.548427;5.95687
202200005089;4;6;2022;21:50;2;25;25056;2;1;1;1;BATTANT RUE;47.24186;6.020686
202200005124;11;2;2022;09:10;1;59;59512;2;3;1;5;NATIONS UNIES (AVENUE DES);50.697704;3.165154
202200005130;9;2;2022;16:45;1;57;57757;2;1;1;2;Nations (Avenue);49.35892;6.19058
202200005137;11;2;2022;22:15;5;51;51454;2;3;1;3;Chaussée Bocquaine;49.24836;4.021775
202200005138;1;6;2022;12:00;1;17;17333;2;3;1;3;Boulevard de Lattre de Tassigny;45.6072096462;-1.0068776831
202200005148;11;2;2022;15:08;1;49;49007;2;1;1;7;LAREVELLIERE;47.47116;-0.53177
202200005170;2;6;2022;16:20;1;14;14701;1;1;1;2;D275;49.308564;0.083294
202200005173;31;12;2022;22:47;5;10;10357;2;1;1;2;Avenue Henri Barbusse;48.30207;4.1032
202200005179;21;9;2022;17:02;1;14;14738;2;6;1;3;D675;49.156432;-0.448525
202200005182;26;12;2022;19:55;5;973;97302;2;1;1;1;EAU-LISETTE (CITE);4.9301929265;-52.3215776682
202200005197;30;12;2022;05:00;4;69;69381;2;1;2;7;Rue Romarin;45.76892;4.83498
202200005229;21;11;2022;07:15;1;973;97302;2;1;2;2;BADUEL (ROUTE DE);4.93733;-52.31556
202200005249;7;12;2022;11:00;1;78;78423;2;2;8;3;ABOUT (AVENUE NICOLAS);48.7737;2.035783
202200005259;21;3;2022;06:30;2;69;69029;2;1;1;3;Avenue Pierre Mendès France;45.7181120876;4.9096561966
202200005332;18;11;2022;17:13;1;87;87085;2;2;1;3;LATTRE-DE-TASSIGNY (AVENUE DU MARECHAL);45.82559;1.27061
202200005344;2;6;2022;07:45;1;07;07116;2;6;1;3;NATIONALE (ROUTE);44.64522;4.36931
202200005352;29;12;2022;15:40;1;44;44184;2;6;3;2;163 Boulevard Jean De Neyman;47.27887;-2.24339
